Account	Name	StNum	StName	City	State	Zip	Phone	PermitTypes	Expiration	FacilityType	District	Risk	Employees	Score	InspectionDate	StartTime	EndTime	ActivityType	InspectorID	InspectorName	SiteCount
411450	SISCO DONUTS	14455	" ""CULLEN"""	" ""HOUSTON"""	" ""TX"""	" ""77047"""		"F,G"	12/29/2013	(120) Bakery - Retail 	105	2	3	1	12/6/2012	11:35 AM	12:25 PM	Routine Inspection (001)	MXS1	Mastaneh Sarraf	2	
411453	CHIPOTLE MEXICAN GRILL	8505	" ""MAIN"""	" ""HOUSTON"""	" ""TX"""	" ""77025"""		"F,G"	5/19/2013	(002) Restaurant - Single Service	104	2	0	1	1/31/2013	2:00 PM	3:00 PM	Routine Inspection (001)	SRL1	Sharhonda Lee	2	
411454	CHEF ENRIQUE	11205	" ""BEECHNUT"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		"F,G"	2/18/2014	(080) Catering Establishment	504	3	0	1	1/25/2013	8:15 AM	8:50 AM	Routine Inspection (001)	JGW1	Jeffrey Williams	2	
411455	MTV CAFE	12148	" ""BELLAIRE"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""	(832) 328-1515	"F,G"	3/19/2014	(002) Restaurant - Single Service	206	1	4	1	1/9/2013	12:00 PM	12:10 PM	Routine Inspection (001)	EJI1	Essien Isong	2	
411459	TAQUERIA LOS GENERALES - TEXAS	12238	" ""HEMPSTEAD"""	" ""HOUSTON"""	" ""TX"""	" ""77092"""	(713) 937-0247	H	1/27/2014	"(071) Mobile - Conventional, Unrestricted , Non-motorized"	303	3	1	2	12/19/2012	10:05 AM	10:30 AM	Routine Inspection (001)	SWN1	Sidney Ng	2	
411460	HOAGIES  #2	520	" ""POST OAK"""	" ""HOUSTON"""	" ""TX"""	" ""77027"""		"F,G"	12/26/2013	(002) Restaurant - Single Service	403	2	2	1	3/20/2013	12:30 PM	12:50 PM	Routine Inspection (001)	DTN1	Denise Nguyen	2	
411462	LITTLE BIGS MONTROSE	2703	" ""MONTROSE"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""		"F,D,G"	12/31/2013	(002) Restaurant - Single Service	402	3	15	1	9/27/2012	10:45 AM	11:15 AM	Routine Inspection (001)	RJL1	Rosalind LaFleur	4	
411463	ECONO LODGE	9000	" ""AIRPORT"""	" ""HOUSTON"""	" ""TX"""	" ""77061"""		F	2/5/2014	(002) Restaurant - Single Service	106	2	2	1	2/12/2013	12:50 PM	1:10 PM	Routine Inspection (001)	LWT1	LaTerica Thomas	0	
411464	FAMILY DOLLAR # 7961	11749	" ""BELLFORT"""	" ""HOUSTON"""	" ""TX"""	" ""77477"""		F	1/22/2014	(100) Convenience Grocery - Packaged	203	1	7	1	1/24/2013	11:15 AM	12:00 PM	Routine Inspection (001)	ADS1	Argemiro Sierra	1	
411466	MI LINDO HUETAMO #2 - SOUTH WEST	7201	" ""HILLCROFT"""	" ""HOUSTON"""	" ""TX"""	" ""77081"""		H	12/30/2013	"(070) Mobile - Conventional, Unrestricted, Motorized"	201	2	1	5	1/3/2013	7:35 AM	2:00 PM	Routine Inspection (001)	TNL1	Tuan Luu	2	
411472	B AND B DONUTS	515	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77006-2931"""		"F,G"	12/30/2013	(120) Bakery - Retail 	402	2	3	1	7/26/2012	2:00 PM	2:15 PM	Routine Inspection (001)	DTN1	Denise Nguyen	2	
411473	AWESOME 5	135-A	" ""SHARPSTOWN MALL"""	" ""HOUSTON"""	" ""TX"""	" ""77036"""		"F,D,G"	12/30/2013	(002) Restaurant - Single Service	204	2	3	1	2/11/2013	10:45 AM	11:00 AM	Routine Inspection (001)	PIC1	Paul Chen	2	
411474	BEHAVIORAL HOSPITAL OF BELLAIRE	5314	" ""DASHWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77081"""	(281) 813-2699	F	12/30/2013	(040) Hospitals	505	3	10	1	12/31/2012	1:35 PM	3:45 PM	Routine Inspection (001)	CPY1	Ching-Ping Yang	6	
411475	CARIBENA NITE CLUB	12620	" ""HILLCROFT"""	" ""HOUSTON"""	" ""TX"""	" ""77035"""		F	12/30/2013	(061) Bar - Single Service	104	1	1	1	4/9/2013	2:30 PM	2:35 PM	Routine Inspection (001)	SRL1	Sharhonda Lee	0	
411488	HEB	5225	" ""BUFFALO SPEEDWAY"""	" ""HOUSTON"""	" ""TX"""	" ""77005"""		"F,G"	8/5/2013	(090) Retail Food Market with Meat Market	101	3	101	1	2/3/2013	8:40 AM	11:15 AM	Routine Inspection (001)	JTD1	Jay Dunn	11	
411490	QUAN BINH MINH	11201	" ""BELLAIRE"""	" ""HOUSTON"""	" ""TX"""	" ""77072-2542"""		"F,G"	1/2/2014	(002) Restaurant - Single Service	206	2	5	1	3/18/2013	12:30 AM	12:40 PM	Routine Inspection (001)	EJI1	Essien Isong	2	
411492	QUIZNOS #12325	7670	" ""KATY"""	" ""HOUSTON"""	" ""TX"""	" ""77024"""		"F,G"	6/15/2013	(002) Restaurant - Single Service	302	2	5	1	2/28/2013	9:30 AM	10:05 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	2	
411494	$1.00  STORE	3301	" ""TIDWELL"""	" ""HOUSTON"""	" ""TX"""	" ""77093"""		F	5/12/2014	(100) Convenience Grocery - Packaged	406	1	3	1	2/13/2013	3:25 PM	3:40 PM	Routine Inspection (001)	GXL1	Gary Lee	0	
411496	$1.00 STORE	610	" ""CAVALCADE"""	" ""HOUSTON"""	" ""TX"""	" ""77009-3041"""		F	5/11/2014	(100) Convenience Grocery - Packaged	301	1	3	1	1/31/2013	1:10 PM	1:50 PM	Routine Inspection (001)	JXM1	Javier Mora	0	
411499	AMERICAN HALAL MEAT	12450	" ""BISSONNET"""	" ""HOUSTON"""	" ""TX"""	" ""77099"""		"F,G"	1/6/2014	(090) Retail Food Market with Meat Market	203	2	5	1	3/20/2013	3:00 PM	3:15 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
411507	PIZZERIA SOLARIO	3333	" ""WESLAYAN"""	" ""HOUSTON"""	" ""TX"""	" ""77027"""		"F,G"	3/26/2014	(002) Restaurant - Single Service	403	2	9	2	2/14/2013	11:30 AM	12:10 PM	Routine Inspection (001)	TXS1	Tenitra Smith	2	
411510	AGUA PURA #3	1126	" ""UVALDE"""	" ""HOUSTON"""	" ""TX"""	" ""77015"""		F	1/7/2014	(130) Commercial Food Processors - Non PHF Only	502	1	0	1	1/30/2013	2:05 PM	2:55 PM	Routine Inspection (001)	SDW1	Sheila Washington	0	
411512	HEALTHCO PHARMACY	5730	" ""CHIMNEY ROCK"""	" ""HOUSTON"""	" ""TX"""	" ""77081"""		F	1/8/2014	(100) Convenience Grocery - Packaged	201	1	4	1	3/8/2013	9:30 AM	9:45 AM	Routine Inspection (001)	JBB1	Jerry Bradshaw	0	
411514	JIM BENTON OF HOUSTON	1318	" ""29TH"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		"F,G"	1/7/2014	(080) Catering Establishment	501	3	6	1	3/12/2013	3:45 PM	4:30 PM	Routine Inspection (001)	JXE1	Jeffrey Erdman	2	
411517	LA' FENDEE MEDITERRANEAN GRILL	1402	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""		"F,G"	1/9/2014	(001) Restaurant - Full Service	402	3	6	1	12/4/2012	3:45 PM	4:05 PM	Routine Inspection (001)	DTN1	Denise Nguyen	2	
411520	CORNER STORE # 2642	1807	" ""43RD"""	" ""HOUSTON"""	" ""TX"""	" ""77018"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	304	1	7	3	12/5/2012	6:10 AM	6:50 AM	Routine Inspection (001)	RJL1	Rosalind LaFleur	2	
411522	VALERO CORNER STORE # 2615	11101	" ""BRIAR FOREST"""	" ""HOUSTON"""	" ""TX"""	" ""77042"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	207	1	3	1	11/2/2012	2:00 PM	2:40 PM	Routine Inspection (001)	MXR1	Marja Ramsey	3	
411523	VALERO CORNER STORE # 2609	5415	" ""KIRBY"""	" ""HOUSTON"""	" ""TX"""	" ""77030"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	101	1	7	1	3/10/2013	8:55 AM	10:40 AM	Routine Inspection (001)	JTD1	Jay Dunn	2	
411524	VALERO CORNER STORE # 2591	1544	" ""SHEPHERD"""	" ""HOUSTON"""	" ""TX"""	" ""77008"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	303	2	9	1	10/24/2012	1:55 PM	2:20 PM	Routine Inspection (001)	DXM1	David Martinez	2	
411525	VALERO #2588	6333	" ""SAN FELIPE"""	" ""HOUSTON"""	" ""TX"""	" ""77057"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	202	1	8	1	11/28/2012	11:30 AM	12:15 AM	Routine Inspection (001)	JBB1	Jerry Bradshaw	2	
411526	VALERO CORNER STORE # 2567	9365	" ""MAIN"""	" ""HOUSTON"""	" ""TX"""	" ""77035"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	104	1	2	1	1/23/2013	12:00 PM	1:00 PM	Routine Inspection (001)	SRL1	Sharhonda Lee	2	
411529	CORNER STORE # 2328	9710	" ""BEECHNUT"""	" ""HOUSTON"""	" ""TX"""	" ""77036"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	204	2	7	2	4/6/2013	8:00 AM	8:35 AM	Routine Inspection (001)	CYH1	Chsun-Yi Hsu	2	
411530	VALERO CORNER STORE # 2318	1816	" ""SHEPHERD"""	" ""HOUSTON"""	" ""TX"""	" ""77007"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	301	2	6	2	1/14/2013	7:40 AM	8:50 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
411531	VALERO CORNER STORE # 2313	7230	" ""LONG POINT"""	" ""HOUSTON"""	" ""TX"""	" ""77055"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	302	1	11	3	12/4/2012	7:50 AM	8:55 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	2	
411532	VALERO CORNER STORE # 2306	12702	" ""WHITTINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77077"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	205	1	5	1	3/15/2013	7:45 AM	8:00 AM	Routine Inspection (001)	AMF1	Abeid Fells	2	
411533	VALERO CORNER STORE # 2304	5101	" ""GULFTON"""	" ""HOUSTON"""	" ""TX"""	" ""77056"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	201	2	8	1	12/20/2012	7:00 AM	8:00 AM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
411534	VALERO CORNER STORE # 2302	8303	" ""WILCREST"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	206	1	5	2	12/3/2012	11:40 AM	12:20 PM	Routine Inspection (001)	EJI1	Essien Isong	2	
411535	VALERO CORNER STORE # 2255	4310	" ""GESSNER"""	" ""HOUSTON"""	" ""TX"""	" ""77041"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	307	2	10	1	1/16/2013	11:35 AM	12:10 PM	Routine Inspection (001)	PIC1	Paul Chen	2	
411538	VALERO CORNER STORE # 2174	11730	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77077"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	205	1	5	1	3/12/2013	8:10 AM	8:40 AM	Routine Inspection (001)	AMF1	Abeid Fells	2	
411539	VALERO CORNER STORE # 2172	2000	" ""18 TH"""	" ""HOUSTON"""	" ""TX"""	" ""77008"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	303	1	12	2	3/15/2013	7:35 AM	8:45 AM	Routine Inspection (001)	JXM1	Javier Mora	2	
411540	VALERO CORNER STORE # 2166	3770	" ""GESSNER"""	" ""HOUSTON"""	" ""TX"""	" ""77063"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	207	1	7	1	2/6/2013	2:55 PM	3:30 PM	Routine Inspection (001)	MXR1	Marja Ramsey	2	
411541	VALERO CORNER STORE # 2148	926	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77006"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	402	2	7	1	10/9/2012	10:20 AM	11:30 AM	Routine Inspection (001)	DTN1	Denise Nguyen	2	
411542	VALERO CORNER STORE # 2091	7702	" ""BELLAIRE"""	" ""HOUSTON"""	" ""TX"""	" ""77036"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	204	2	5	1	10/30/2012	8:00 AM	8:45 AM	Routine Inspection (001)	YYW1	Yolanda Wilkins	2	
411543	VALERO CORNER STORE # 2090	8301	" ""KNIGHT"""	" ""HOUSTON"""	" ""TX"""	" ""77054"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	105	2	11	1	11/30/2012	12:45 PM	1:35 PM	Routine Inspection (001)	MXS1	Mastaneh Sarraf	4	
411544	VALERO CORNER STORE # 2039	2203	" ""GESSNER"""	" ""HOUSTON"""	" ""TX"""	" ""77080"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	307	1	8	1	3/21/2013	1:00 PM	1:30 PM	Routine Inspection (001)	PIC1	Paul Chen	2	
411545	VALERO CORNER STORE # 2399	7100	" ""BELLAIRE"""	" ""HOUSTON"""	" ""TX"""	" ""77074"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	203	2	6	1	5/1/2013	8:00 AM	8:15 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
411546	VALERO CORNER STORE # 2393	5330	" ""BRAESWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77096"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	104	1	9	1	3/8/2013	1:00 PM	2:00 PM	Routine Inspection (001)	SRL1	Sharhonda Lee	3	
411547	VALERO CORNER STORE # 2392	5838	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77057"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	202	2	5	1	9/25/2012	8:55 AM	9:50 AM	Routine Inspection (001)	JBB1	Jerry Bradshaw	2	
411548	VALERO CORNER STORE # 2386	5121	" ""SHEPHERD"""	" ""HOUSTON"""	" ""TX"""	" ""77018"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	304	1	7	1	1/9/2013	8:05 AM	9:15 AM	Routine Inspection (001)	RJL1	Rosalind LaFleur	2	
411549	VALERO CORNER STORE # 2369	6450	" ""43 RD"""	" ""HOUSTON"""	" ""TX"""	" ""77092"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	303	2	9	1	4/23/2013	10:45 AM	11:05 AM	Routine Inspection (001)	DXM1	David Martinez	2	
411550	VALERO CORNER STORE # 2347	5802	" ""MEMORIAL"""	" ""HOUSTON"""	" ""TX"""	" ""77007"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	301	2	9	1	10/24/2012	1:35 PM	2:30 PM	Routine Inspection (001)	JXM1	Javier Mora	2	
411551	VALERO CORNER STORE # 2345	8111	" ""TIDWELL"""	" ""HOUSTON"""	" ""TX"""	" ""77040"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	307	3	10	1	4/2/2013	12:30 PM	1:05 PM	Routine Inspection (001)	PIC1	Paul Chen	2	
411552	CORNER STORE #2344	3519	" ""SHEPHERD"""	" ""HOUSTON"""	" ""TX"""	" ""77098"""		"F,D,G"	1/1/2014	(101) Convenience Grocery - Open foods	403	2	5	1	1/31/2013	7:05 AM	7:55 AM	Routine Inspection (001)	TXS1	Tenitra Smith	2	
411561	ALLSTARS DAYCARE AND PRESCHOOL	917	" ""GREENS"""	" ""HOUSTON"""	" ""TX"""	" ""77060"""		F	1/12/2014	(050) Day Care Center - Open Foods	406	3	2	1	11/20/2012	9:20 AM	8:40 AM	Routine Inspection (001)	GXL1	Gary Lee	1	
411565	LITTLE CAESAR'S	212	" ""CROSSTIMBERS"""	" ""HOUSTON"""	" ""TX"""	" ""77022"""		"F,G"	4/9/2013	(002) Restaurant - Single Service	305	2	21	3	9/18/2012	3:25 PM	4:10 PM	Routine Inspection (001)	RLR1	Remonda Robinson	2	
411568	EDIBLE ARRANGEMENTS	1531	" ""ELDRIDGE PKWY"""	" ""HOUSTON"""	" ""TX"""	" ""77077"""		"F,G"	1/12/2014	(002) Restaurant - Single Service	205	1	7	1	10/2/2012	2:35 PM	3:30 PM	Routine Inspection (001)	AMF1	Abeid Fells	1	
411569	TIMEWISE FOOD STORE # 263-05	110	" ""RANKIN"""	" ""HOUSTON"""	" ""TX"""	" ""77090"""		"F,D,G"	12/1/2013	(101) Convenience Grocery - Open foods	306	1	8	1	3/13/2013	12:20 PM	12:35 PM	Routine Inspection (001)	ZYW1	Zenobia Walker	2	
411571	SUBWAY #43926	4835	" ""CALHOUN"""	" ""HOUSTON"""	" ""TX"""	" ""77004"""		"F,G"	10/22/2013	(002) Restaurant - Single Service	101	2	9	1	12/11/2012	7:30 AM	9:30 AM	Routine Inspection (001)	JTD1	Jay Dunn	2	
411573	HAPPY FAST FOOD	8612	" ""BRAESWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77031"""		"F,G"	1/13/2014	(001) Restaurant - Full Service	203	3	2	2	4/24/2013	2:25 PM	2:55 PM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
411574	NAM GIAO BAKERY AND RESTAURANT	6938	" ""WILCREST"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		"F,G"	10/7/2013	(001) Restaurant - Full Service	206	3	6	1	3/9/2013	11:30 AM	11:40 AM	Routine Inspection (001)	EJI1	Essien Isong	2	
411575	ROOSEVELT	5219	" ""WASHINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77007"""		F	12/1/2012	(062) Bar - Full Service	301	1	8	2	5/2/2012	12:55 PM	1:40 PM	Routine Inspection (001)	JXM1	Javier Mora	1	
411576	SIERRA CLUB	11115	" ""POST OAK"""	" ""HOUSTON"""	" ""TX"""	" ""77035"""		F	3/11/2013	(061) Bar - Single Service	104	1	2	2	3/8/2012	1:45 PM	2:10 PM	Routine Inspection (001)	JSE1	John Echols	0	
411578	BUFFALO WILD WINGS	7800	" ""AIRPORT"""	" ""HOUSTON"""	" ""TX"""	" ""77061"""		"F,G"	8/24/2013	(001) Restaurant - Full Service	507	3	54	1	1/24/2013	2:55 PM	3:10 PM	Routine Inspection (001)	SLA1	Sandy Andorka	5	
411582	KFC/TACO BELL	4317	" ""LOCKWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77026"""		"F,G"	7/6/2013	(002) Restaurant - Single Service	405	3	25	1	10/19/2012	9:05 AM	9:40 AM	Routine Inspection (001)	KMY1	Karen Yokooji	5	
411587	TAPS HOUSE OF BEERS	5120	" ""WASHINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77007"""		F	7/30/2013	(062) Bar - Full Service	301	1	8	1	8/27/2012	1:05 PM	1:45 PM	Routine Inspection (001)	JTD1	Jay Dunn	0	
411588	III FORKS	1201	" ""FANNIN"""	" ""HOUSTON"""	" ""TX"""	" ""77002"""		"F,G"	10/12/2013	(001) Restaurant - Full Service	401	3	25	1	3/5/2013	3:35 PM	3:50 PM	Routine Inspection (001)	GAB1	Gene Bowden	4	
411589	GREENS PARKWAY FOOD MART	1421	" ""GREENS"""	" ""HOUSTON"""	" ""TX"""	" ""77067-4014"""		"F,D"	1/15/2014	(101) Convenience Grocery - Open foods	306	1	2	3	3/19/2013	2:10 PM	3:10 PM	Routine Inspection (001)	ZYW1	Zenobia Walker	0	
411590	ANVIL	1424	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77006-"""		F	3/11/2014	(062) Bar - Full Service	402	1	0	1	4/2/2012	2:55 PM	3:35 PM	Routine Inspection (001)	JSE1	John Echols	2	
411592	FORGE FOR FAMILIES	3435	" ""DIXIE"""	" ""HOUSTON"""	" ""TX"""	" ""77021"""		"F,G"	8/27/2013	(001) Restaurant - Full Service	103	3	2	1	4/8/2013	1:00 PM	2:15 PM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
411595	GORDITAS MEXICO	10799	" ""BELLFORT"""	" ""HOUSTON"""	" ""TX"""	" ""77099"""		"F,G"	1/20/2014	(001) Restaurant - Full Service	203	3	8	1	3/26/2013	8:15 AM	8:30 AM	Routine Inspection (001)	ADS1	Argemiro Sierra	2	
411597	HERRERA PRODUCE	231	" ""BOYLES"""	" ""HOUSTON"""	" ""TX"""	" ""77020"""		L	1/20/2014	(111) Produce Peddler	110	1	2	1	4/30/2013	4:15 PM	4:25 PM	Routine Inspection (001)	TNL1	Tuan Luu	0	
411598	MCDONALDS	13880	" ""POST OAK"""	" ""HOUSTON"""	" ""TX"""	" ""77045"""		"F,D,G"	1/20/2014	(002) Restaurant - Single Service	105	2	90	1	10/15/2012	10:10 AM	10:45 AM	Routine Inspection (001)	LWT1	LaTerica Thomas	2	
411600	VINTAGE PLACE	3402	" ""VINTAGE"""	" ""HOUSTON"""	" ""TX"""	" ""77026-3355"""	(713) 673-8400	"F,G"	1/20/2014	(042) Assisted Living Centers	405	3	2	1	10/18/2012	12:50 PM	1:40 PM	Routine Inspection (001)	GXL1	Gary Lee	3	
411604	AMAZING PLACE	3735	" ""DREXEL"""	" ""HOUSTON"""	" ""TX"""	" ""77027"""		"F,G"	4/23/2014	(052) Day Care Center - Adults	403	3	2	1	1/15/2013	11:20 AM	12:05 PM	Routine Inspection (001)	TXS1	Tenitra Smith	2	
411613	AMIGO FOOD MARKET	3800	" ""IRVINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77009-4844"""		"F,D"	1/21/2014	(101) Convenience Grocery - Open foods	301	1	2	1	3/28/2013	7:35 AM	8:20 AM	Routine Inspection (001)	JXM1	Javier Mora	1	
411619	GAME FUN GIFT	7401	" ""CULLEN"""	" ""HOUSTON"""	" ""TX"""	" ""77051"""		F	1/21/2014	(100) Convenience Grocery - Packaged	105	1	2	5	3/21/2013	1:25 PM	2:05 PM	Routine Inspection (001)	MXS1	Mastaneh Sarraf	1	
411623	JANCO FOODS	1216	" ""SILBER"""	" ""HOUSTON"""	" ""TX"""	" ""77055"""		F	1/22/2014	(151) Warehouses +A85	507	1	30	1	12/20/2012	10:55 AM	11:30 AM	Routine Inspection (001)	SLA1	Sandy Andorka	0	
411624	SUBWAY SANDWICHES	3607	" ""OLD SPANISH TRAIL"""	" ""HOUSTON"""	" ""TX"""	" ""77021"""		"F,G"	4/30/2014	(002) Restaurant - Single Service	103	2	7	1	12/21/2012	7:40 AM	8:45 AM	Routine Inspection (001)	IFC1	I-Yuan Chen	2	
411626	WINKLER FOOD MART	8353	" ""WINKLER"""	" ""HOUSTON"""	" ""TX"""	" ""77017"""		"F,G"	1/22/2014	(101) Convenience Grocery - Open foods	102	1	2	1	10/22/2012	2:55 PM	3:50 PM	Routine Inspection (001)	MRW1	Marcia Washington	2	
411637	LA REAL MICHOACANA	206	" ""ALDINE BENDER"""	" ""HOUSTON"""	" ""TX"""	" ""77060"""	(281) 447-4747	"F,G"	4/2/2014	(002) Restaurant - Single Service	406	3	6	1	4/9/2013	12:55 PM	1:15 PM	Routine Inspection (001)	GXL1	Gary Lee	3	
411638	JENNI'S NOODLE HOUSE	2027	" ""POST OAK"""	" ""HOUSTON"""	" ""TX"""	" ""77056"""		"F,G"	3/30/2014	(001) Restaurant - Full Service	201	3	15	1	3/25/2013	10:45 AM	11:15 AM	Routine Inspection (001)	JSE1	John Echols	2	
411639	SHISHA EXPRESS & DELI	9511	" ""WESTHEIMER"""	" ""HOUSTON"""	" ""TX"""	" ""77063"""		"F,G"	5/15/2013	(001) Restaurant - Full Service	207	3	6	1	2/8/2013	9:45 AM	12:00 AM	Routine Inspection (001)	MXR1	Marja Ramsey	2	
411640	EMPIRE TURKISH GRILL	12448	" ""MEMORIAL"""	" ""HOUSTON"""	" ""TX"""	" ""77024"""		"F,G"	1/26/2014	(001) Restaurant - Full Service	302	3	6	1	12/20/2012	10:40 AM	11:20 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	2	
411650	RICK'S DEN	1203	" ""CAVALCADE"""	" ""HOUSTON"""	" ""TX"""	" ""77009"""		F	1/27/2014	(061) Bar - Single Service	301	1	5	1	4/10/2013	1:30 PM	2:05 PM	Routine Inspection (001)	JXM1	Javier Mora	2	
411651	EL RINCONCITO LOUNGE	8102	" ""IRVINGTON"""	" ""HOUSTON"""	" ""TX"""	" ""77022-3444"""		F	1/27/2012	(060) Bar - Restricted	305	1	1	1	4/2/2012	6:40 PM	7:05 PM	Routine Inspection (001)	JTD1	Jay Dunn	0	
411652	KANGS HEALTHY GOODS	10800	" ""BELLAIRE"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		F	1/27/2014	(100) Convenience Grocery - Packaged	206	1	2	1	2/14/2013	1:25 PM	2:00 PM	Routine Inspection (001)	EJI1	Essien Isong	0	
411654	"SELECT SPECIALITY HOSPITAL HOUSTON, MEDICAL CENTER"	2130	" ""HOLCOMBE"""	" ""HOUSTON"""	" ""TX"""	" ""77030"""		"F,G"	8/1/2013	(040) Hospitals	505	3	8	1	12/20/2012	8:30 AM	10:30 AM	Routine Inspection (001)	CPY1	Ching-Ping Yang	9	
411658	STAR STOP 18	5418	" ""TELEPHONE"""	" ""HOUSTON"""	" ""TX"""	" ""77087"""		"F,D"	1/28/2014	(101) Convenience Grocery - Open foods	103	2	4	1	1/8/2013	7:00 AM	8:00 AM	Routine Inspection (001)	IFC1	I-Yuan Chen	1	
411661	RESIDENCE INN MARRIOTT	1550	" ""BARKER CYPRESS"""	" ""HOUSTON"""	" ""TX"""	" ""77084"""		"F,G"	5/4/2014	(001) Restaurant - Full Service	307	3	3	1	2/15/2013	10:05 AM	10:40 AM	Routine Inspection (001)	PIC1	Paul Chen	2	
411663	ALEX MEAT MARKET	11328	" ""BEECHNUT"""	" ""HOUSTON"""	" ""TX"""	" ""77072"""		"F,G"	1/28/2014	(090) Retail Food Market with Meat Market	206	3	3	1	4/11/2013	6:00 PM	7:15 PM	Routine Inspection (001)	AXD1	Ashish Dasgupta	2	
411664	LINDA LU'S BIG DAWG SALOON	8806	" ""ALMEDA GENOA"""	" ""HOUSTON"""	" ""TX"""	" ""77075"""		F	1/28/2014	(061) Bar - Single Service	106	1	2	1	3/6/2013	5:15 PM	5:40 PM	Routine Inspection (001)	LWT1	LaTerica Thomas	0	
411665	SAFE PLACE COMMUNITY DEVELOPMENT CENTER	11411	" ""HOMESTEAD"""	" ""HOUSTON"""	" ""TX"""	" ""77016"""		F	3/12/2013	(180) Food Pantry - Packaged	407	1	0	1	4/30/2012	10:55 AM	11:00 AM	Routine Inspection (001)	VLT1	Vakeshia Taylor	0	
411667	FAST TACOS LA FAMILIA - SOUTH WEST	7645	" ""DASHWOOD"""	" ""HOUSTON"""	" ""TX"""	" ""77036-4901"""		H	2/19/2014	"(071) Mobile - Conventional, Unrestricted , Non-motorized"	204	3	2	1	3/5/2013	2:00 PM	2:50 PM	Routine Inspection (001)	MFS1	Manuel Say	3	
411668	SNO GRILL	3001	" ""CLEBURNE"""	" ""HOUSTON"""	" ""TX"""	" ""77004"""		"F,G"	5/16/2013	(002) Restaurant - Single Service	101	2	2	1	10/23/2012	11:55 AM	12:20 PM	Routine Inspection (001)	JTD1	Jay Dunn	3	
